Cluster ID,confidence_score,﻿Id,id_2,Source,Account_Name,Billing,Industry,canonical_Id,canonical_id_2,canonical_Source,canonical_Account_Name,canonical_Billing,canonical_Industry
8101,,8366,8102_CV,_CV,Ministry of Education of the Republic of Macedonia,,Other,,,,,,
573,1.7032384e-05,8367,8103_CV,_CV,Ministry of Education-Oman,113,Education,b'8367',b'8103_cv',b'_cv',b'ministry of education-oman',b'113',b'education'
8102,,8368,8104_CV,_CV,Ministry of Environment,QLD,Government,,,,,,
8103,,8369,8105_CV,_CV,Ministry of Environmental Protection,,Government,,,,,,
8104,,8370,8106_CV,_CV,"Ministry of Finance, R.O.C.",Taiwan,Government,,,,,,
8105,,8371,8107_CV,_CV,Ministry of Food and Drug Safety,CHUNGCHEONGBUK-DO,Healthcare,,,,,,
8106,,8372,8108_CV,_CV,Ministry Of Health (UAE),Dubai,Healthcare,,,,,,
8107,,8373,8109_CV,_CV,Ministry of Human Resources and Social Security,bj,Government,,,,,,
8108,,8374,8110_CV,_CV,Ministry of information technologies and communication of the Rostov region,NA,Government,,,,,,
572,0.067932,8375,8111_CV,_CV,Ministry of Interior,,Government,b'8365',b'8101_cv',b'_cv',b'ministry of economy and planning',b'',b'government'
574,0.9974527756373087,8376,8112_CV,_CV,Ministry Of Justice,,Government,b'8376',b'8112_cv',b'_cv',b'ministry of justice',b'tbc',b'government'
574,0.6228256225585938,8377,8113_CV,_CV,Ministry of Justice - Qatar,TBC,Government,b'8376',b'8112_cv',b'_cv',b'ministry of justice',b'tbc',b'government'
574,0.8412157297134399,8378,8114_CV,_CV,Ministry of Justice Israel,,Government,b'8376',b'8112_cv',b'_cv',b'ministry of justice',b'tbc',b'government'
574,0.6300187905629475,8379,8115_CV,_CV,"Ministry of Justice, Thailand",BANGKOK,Government,b'8376',b'8112_cv',b'_cv',b'ministry of justice',b'tbc',b'government'
216,0.009499463,8380,8116_CV,_CV,Ministry of Labor,Taiwan,Government,b'2093',b'1829_cv',b'_cv',"b'bureau of labor insurance, ministry labor'",b'taiwan',b'government'
8109,,8381,8117_CV,_CV,Ministry of Land Infrastructure and Transport,Government Complex S,Other,,,,,,
8110,,8382,8118_CV,_CV,"Ministry of Land, Infrastructure, Transport and Tourism",Tokyo,Government,,,,,,
8111,,8383,8119_CV,_CV,Ministry of Manpower Oman,NA,Government,,,,,,
8112,,8384,8120_CV,_CV,Ministry of National Defense,Seoulteukbyeolsi,Government,,,,,,
8113,,8385,8121_CV,_CV,Ministry of Natural Resources & Environment (NRE),ASEAN,Government,,,,,,
8114,,8386,8122_CV,_CV,Ministry of Planning Administration,israel,Construction,,,,,,
8115,,8387,8123_CV,_CV,Ministry of Post and Telecommunications of Guinea,,,,,,,,
8116,,8388,8124_CV,_CV,Ministry of Public safety and Security,SO,Government,,,,,,
8117,,8389,8125_CV,_CV,MINISTRY OF PUBLIC SECURITY,,Government,,,,,,
571,0.00037735183,8390,8126_CV,_CV,Ministry of Religious Affairs,,Technology,b'8364',b'8100_cv',b'_cv',"b'ministry of economic affairs, roc'",b'taiwan',b'government'
8118,,8391,8127_CV,_CV,Ministry of Science and Technology of the People's Republic of China,Beijing,Government,,,,,,
573,1.7032384e-05,8392,8128_CV,_CV,Ministry of Social Development Oman,NA,Government,b'8367',b'8103_cv',b'_cv',b'ministry of education-oman',b'113',b'education'
8119,,8393,8129_CV,_CV,Ministry of Sustainable Development and Tourism,,Government,,,,,,
575,0.7711189985275269,8394,8130_CV,_CV,Ministry of Transport,NA,Government,b'8394',b'8130_cv',b'_cv',b'ministry of transport',b'na',b'government'
575,0.7711189985275269,8395,8131_CV,_CV,Ministry of Transport and Communications,NA,Transportation,b'8394',b'8130_cv',b'_cv',b'ministry of transport',b'na',b'government'
8120,,8396,8132_CV,_CV,Minneapolis Community and Technical College,MN,Education,,,,,,
8121,,8397,8133_CV,_CV,Minneapolis Public Schools,MN,Education,,,,,,
576,0.87958086,8398,8134_CV,_CV,Minnesota Department of Commerce,MN,Government,b'8398',b'8134_cv',b'_cv',b'minnesota department of commerce',b'mn',b'government'
576,0.87958086,8399,8135_CV,_CV,Minnesota Department of Corrections,MN,Government,b'8398',b'8134_cv',b'_cv',b'minnesota department of commerce',b'mn',b'government'
8122,,8400,8136_CV,_CV,Minnesota Department of Transportation,MN,Government,,,,,,
8123,,8401,8137_CV,_CV,Minnesota Dept of Health,MN,Healthcare,,,,,,
8124,,8402,8138_CV,_CV,Minnesota Dept. of Public Safety-BCA,MN,Government,,,,,,
8125,,8403,8139_CV,_CV,Minnesota Housing Finance Agency,MN,Government,,,,,,
8126,,8404,8140_CV,_CV,Minnesota State Patrol,MN,Government,,,,,,
8127,,8405,8141_CV,_CV,Minnesota Supreme Court,MN,Government,,,,,,
8128,,8406,8142_CV,_CV,Minnesota Teachers Retirement Association,MN,Government,,,,,,
8129,,8407,8143_CV,_CV,"Minnkota Power Cooperative, Inc.",ND,Utilities,,,,,,
8130,,8408,8144_CV,_CV,Minorisa,Barcelona,Healthcare,,,,,,
8131,,8409,8145_CV,_CV,"MINSHENG LIFE INSURANCE CO.,LTD",ASIA,Banking & Insurance,,,,,,
8132,,8410,8146_CV,_CV,Minto Group Inc.,Ontario,Consulting,,,,,,
8133,,8411,8147_CV,_CV,Minusines SA,,Technology,,,,,,
8134,,8412,8148_CV,_CV,MiraBank,,Banking & Insurance,,,,,,
8135,,8413,8149_CV,_CV,Miraca Life Sciences,TX,Healthcare,,,,,,
8136,,8414,8150_CV,_CV,Miracle Hosting,NA,Technology,,,,,,
8137,,8415,8151_CV,_CV,MIRAE ASSET Securities,Youngdengpo-gu,,,,,,,
8138,,8416,8152_CV,_CV,"Mirae?N SeohaeEnergy Co.,Ltd",CHUNGCHEONGNAM-DO,Chemicals,,,,,,
8139,,8417,8153_CV,_CV,MiRo Mineraloelraffinerie Oberrhein,,Chemicals,,,,,,
8140,,8418,8154_CV,_CV,Mirvac,NSW,Construction,,,,,,
577,0.9972337,8419,8155_CV,_CV,MISSILE DEFENSE AGENCY,AL,Government,b'8419',b'8155_cv',b'_cv',b'missile defense agency',b'al',b'government'
577,0.9972337,8420,8156_CV,_CV,Missile Defense Agency - SMDC,AL,Government,b'8419',b'8155_cv',b'_cv',b'missile defense agency',b'al',b'government'
8141,,8421,8157_CV,_CV,Mission Pharmacal Company,TX,Healthcare,,,,,,
8142,,8422,8158_CV,_CV,Mississippi Department of Employment Security,MS,Government,,,,,,
578,2.556958e-07,8423,8159_CV,_CV,Missouri Department of Transportation,MO,Government,b'8423',b'8159_cv',b'_cv',b'missouri department of transportation',b'mo',b'government'
578,2.556958e-07,8424,8160_CV,_CV,Missouri River Energy Services,SD,Construction,b'8423',b'8159_cv',b'_cv',b'missouri department of transportation',b'mo',b'government'
8143,,8425,8161_CV,_CV,"Mistras Group, Inc.",NJ,Construction,,,,,,
8144,,8426,8162_CV,_CV,Misys Software Solutions (India) Private Limited,KA,Technology,,,,,,
8145,,8427,8163_CV,_CV,"Mitchell International, Inc.",CA,Communications,,,,,,
8146,,8428,8164_CV,_CV,Mitchell Shire Council,VIC,Government,,,,,,
8147,,8429,8165_CV,_CV,Mitsubishi Development Pty,NSW,Chemicals,,,,,,
579,0.9529968,8430,8166_CV,_CV,Mitsubishi Electric Automation Machinery Manufacturing (Changshu) Company Limite,Jiangsu,Manufacturing,b'8430',b'8166_cv',b'_cv',b'mitsubishi electric automation machinery manufacturing (changshu) company limite',b'jiangsu',b'manufacturing'
579,0.9529968,8431,8167_CV,_CV,"MITSUBISHI ELECTRIC AUTOMATION,INC",IL,Manufacturing,b'8430',b'8166_cv',b'_cv',b'mitsubishi electric automation machinery manufacturing (changshu) company limite',b'jiangsu',b'manufacturing'
8148,,8432,8168_CV,_CV,MITSUBISHI ELECTRIC AUTOMOTIVE INDIA PVT. LTD.,HARYANA,Manufacturing,,,,,,
8149,,8433,8169_CV,_CV,"Mitsubishi Electric Dalian Industrial Products Co.,Ltd",Liaoning,Manufacturing,,,,,,
580,0.0015912327,8434,8170_CV,_CV,"MITSUBISHI ELECTRIC DE MEXICO, S.A. DE C.V.",Estado de Mexico,Manufacturing,b'8434',b'8170_cv',b'_cv',"b'mitsubishi electric de mexico, s.a. de c.v.'",b'estado de mexico',b'manufacturing'
8150,,8435,8171_CV,_CV,"Mitsubishi Electric Information Network Company, Ltd. (MSP)",NA,Manufacturing,,,,,,
8151,,8436,8172_CV,_CV,Mittelbayerische Verlag KG,,Media,,,,,,
8152,,8437,8173_CV,_CV,Mitutoyo America Corporation,IL,Wholesale & Retail,,,,,,
8153,,8438,8174_CV,_CV,Mitutoyo Asia Pacific Pte. Ltd,SG,Wholesale & Retail,,,,,,
8154,,8439,8175_CV,_CV,Mivtach Simon (MVS),,Banking & Insurance,,,,,,
8155,,8440,8176_CV,_CV,MIWE Michael Wenz GmbH,nn,Manufacturing,,,,,,
8156,,8441,8177_CV,_CV,"Miwon Chemicals Co., Ltd.",.,Chemicals,,,,,,
8157,,8442,8178_CV,_CV,Mizoram SDC,MIZORAM,Government,,,,,,
8158,,8443,8179_CV,_CV,Mizuho Corporate Bank,NSW,Banking & Insurance,,,,,,
8159,,8444,8180_CV,_CV,Mizuho Securities Asia Ltd,,,,,,,,
8160,,8445,8181_CV,_CV,Mizuho Securities USA LLC,NY,Banking & Insurance,,,,,,
8161,,8446,8182_CV,_CV,MKB,,Banking & Insurance,,,,,,
8162,,8447,8183_CV,_CV,"MKS Instruments, Inc.",MA,Technology,,,,,,
8163,,8448,8184_CV,_CV,MLL Münchner Leukämielabor GmbH,,Healthcare,,,,,,
8164,,8449,8185_CV,_CV,"MLS Property Information Network, Inc.",MA,Consulting,,,,,,
8165,,8450,8186_CV,_CV,MMA ? MINISTÉRIO DO MEIO AMBIENTE,DISTRITO FEDERAL,Government,,,,,,
8166,,8451,8187_CV,_CV,MN Department Of Education,MN,Government,,,,,,
8167,,8452,8188_CV,_CV,MN Revisor's office,MN,Government,,,,,,
8168,,8453,8189_CV,_CV,MN Secretary of State,MN,Government,,,,,,
8169,,8454,8190_CV,_CV,MND(Megacenter),Yongsan Gu,Government,,,,,,
8170,,8455,8191_CV,_CV,MobiFone Global,,Technology,,,,,,
8171,,8456,8192_CV,_CV,Mobil isc GmbH,,Consulting,,,,,,
8172,,8457,8193_CV,_CV,Mobilink,,Communications,,,,,,
8173,,8458,8194_CV,_CV,Mobily,NA,Communications,,,,,,
8174,,8459,8195_CV,_CV,MODERE AUSTRALIA PTY LTD,SA,Healthcare,,,,,,
8175,,8460,8196_CV,_CV,Modern Bakery L.L.C.,NA,Wholesale & Retail,,,,,,
270,1.6645137e-08,8461,8197_CV,_CV,Modesto City Schools,CA,Education,b'2927',b'2663_cv',b'_cv',b'city of modesto',b'ca',b'government'
8176,,8462,8198_CV,_CV,Modine Manufacturing Co.,WI,Manufacturing,,,,,,
8177,,8463,8199_CV,_CV,Moelis & Company LLC,NY,Banking & Insurance,,,,,,
8178,,8464,8200_CV,_CV,Mofet,NA,Education,,,,,,
8179,,8465,8201_CV,_CV,Mohamed Yousuf Naghi & Brothers Group,,Transportation,,,,,,
581,0.5363461375236511,8466,8202_CV,_CV,Mohawk,TX,Technology,b'8466',b'8202_cv',b'_cv',b'mohawk',b'tx',b'technology'
8180,,8467,8203_CV,_CV,"Mohawk Carpet, LLC",GA,Manufacturing,,,,,,
8181,,8468,8204_CV,_CV,Mohawk College,Ontario,Education,,,,,,
581,0.5363461375236511,8469,8205_CV,_CV,Mohawk Council Of Kahnawake,Quebec,Other,b'8466',b'8202_cv',b'_cv',b'mohawk',b'tx',b'technology'
8182,,8470,8206_CV,_CV,Mohawk Industries Inc 1,GA,Manufacturing,,,,,,
8183,,8471,8207_CV,_CV,Mohegan Sun at Pocono Downs,PA,Recreation,,,,,,
8184,,8472,8208_CV,_CV,Mohegan Tribal Gaming Authority,CT,Hospitality,,,,,,
8185,,8473,8209_CV,_CV,Molinari Italia S.p.A.,ROMA,Wholesale & Retail,,,,,,
8186,,8474,8210_CV,_CV,Möllergroup GmbH & Co. KG,Nordrhein-Westfalen,Other,,,,,,
8187,,8475,8211_CV,_CV,Mom 365,MO,Media,,,,,,
8188,,8476,8212_CV,_CV,"Momenta Pharmaceuticals, Inc.",MA,Healthcare,,,,,,
8189,,8477,8213_CV,_CV,Monadelphous Engineering Associates,WA,Construction,,,,,,
271,1.4652082e-09,8478,8214_CV,_CV,Monash University,VIC,Education,b'2928',b'2664_cv',b'_cv',b'city of monash',b'vic',b'government'
8190,,8479,8215_CV,_CV,Mondi Coating Zeltweg GmbH,Styria,Manufacturing,,,,,,
8191,,8480,8216_CV,_CV,Mondi Frantschach GmbH,Kärnten,Manufacturing,,,,,,
8192,,8481,8217_CV,_CV,Mondi Styria GmbH,,Manufacturing,,,,,,
8193,,8482,8218_CV,_CV,MONDI WARSZAWA SP Z O O,,Manufacturing,,,,,,
8194,,8483,8219_CV,_CV,Mondial Assistance,SAO PAULO,Other,,,,,,
8195,,8484,8220_CV,_CV,MONDIAL ASSISTANCE FRANCE,,Banking & Insurance,,,,,,
8196,,8485,8221_CV,_CV,Moneris Solutions,Ontario,Banking & Insurance,,,,,,
8197,,8486,8222_CV,_CV,Monetary Authority of Singapore,,Government,,,,,,
8198,,8487,8223_CV,_CV,Monex Financial Services (Uk) Ltd.,County Kerry,Consulting,,,,,,
8199,,8488,8224_CV,_CV,Moneyfacts Group PLC,Norfolk,Media,,,,,,
8200,,8489,8225_CV,_CV,"MoneyGram International, Inc.",MN,Banking & Insurance,,,,,,
8201,,8490,8226_CV,_CV,MoneyTree Inc.,WA,Banking & Insurance,,,,,,
8202,,8491,8227_CV,_CV,"Monitronics International, Inc.",TX,Construction,,,,,,
8203,,8492,8228_CV,_CV,Monnaie de Paris,,Banking & Insurance,,,,,,
8204,,8493,8229_CV,_CV,Mono Consultants,Scotland,Consulting,,,,,,
8205,,8494,8230_CV,_CV,"Monolithic Power Systems, Inc.",CA,Technology,,,,,,
582,0.7361518,8495,8231_CV,_CV,Monotype GmbH,,Technology,b'8495',b'8231_cv',b'_cv',b'monotype gmbh',b'ma',b'technology'
582,0.7361518,8496,8232_CV,_CV,"Monotype Imaging, Inc.",MA,Technology,b'8495',b'8231_cv',b'_cv',b'monotype gmbh',b'ma',b'technology'
8206,,8497,8233_CV,_CV,Monroe County Automotive Services,NY,Manufacturing,,,,,,
54,0.0026126222,8498,8234_CV,_CV,Monster Cable,CA,Manufacturing,b'153',b'154 lw',b'lw',"b'monster worldwide, inc.'",b'new york',b'business services'
8207,,8499,8235_CV,_CV,Montana State University,MT,Healthcare,,,,,,
8208,,8500,8236_CV,_CV,MONTE MEÃO,,Transportation,,,,,,
8209,,8501,8237_CV,_CV,Monte Pio Luz Savino,DF,Banking & Insurance,,,,,,
8210,,8502,8238_CV,_CV,Montebello Packaging,Ontario,Manufacturing,,,,,,
8211,,8503,8239_CV,_CV,Monterey County Education Office,CA,Education,,,,,,
8212,,8504,8240_CV,_CV,"Monteroza Co.,Ltd.",Tokyo,Recreation,,,,,,
8213,,8505,8241_CV,_CV,Montes A/S,,Wholesale & Retail,,,,,,
8214,,8506,8242_CV,_CV,Montgomery College,MD,Education,,,,,,
583,0.9756001830101013,8507,8243_CV,_CV,Montgomery County,TX,Government,b'8507',b'8243_cv',b'_cv',b'montgomery county',b'tx',b'government'
583,0.9756001830101013,8508,8244_CV,_CV,Montgomery County - Pennsylvania,PA,Government,b'8507',b'8243_cv',b'_cv',b'montgomery county',b'tx',b'government'
8215,,8509,8245_CV,_CV,Montgomery County Memorial Hospital,IA,Healthcare,,,,,,
8216,,8510,8246_CV,_CV,Montreal Heart Institute Coordinating Center,Quebec,Other,,,,,,
8217,,8511,8247_CV,_CV,Montreal Informática,MINAS GERAIS,Technology,,,,,,
8218,,8512,8248_CV,_CV,Montville School District,NJ,Education,,,,,,
8219,,8513,8249_CV,_CV,Moody Bible Institute of Chicago,IL,Education,,,,,,
8220,,8514,8250_CV,_CV,Moonee Valley City Council,VIC,Government,,,,,,
8221,,8515,8251_CV,_CV,"Moore Capital Management, LP",NY,Banking & Insurance,,,,,,
8222,,8516,8252_CV,_CV,Moore Wilson New Media,,Technology,,,,,,
8223,,8517,8253_CV,_CV,Moran Towing Corporation,CT,Transportation,,,,,,
8224,,8518,8254_CV,_CV,Moravia IT,,Consulting,,,,,,
8225,,8519,8255_CV,_CV,Moray Council,Moray,Government,,,,,,
8226,,8520,8256_CV,_CV,Morecambe Bay Hospitals NHS Trust (Westmorland General),Cumbria,Healthcare,,,,,,
8227,,8521,8257_CV,_CV,moresi.com,,Technology,,,,,,
8228,,8522,8258_CV,_CV,Moreton Bay College,QLD,Education,,,,,,
8229,,8523,8259_CV,_CV,Morgan Lewis (Boston MA),MA,Legal,,,,,,
8230,,8524,8260_CV,_CV,Morgan Lewis & Bockius L L P,PA,Legal,,,,,,
8231,,8525,8261_CV,_CV,MorphoSys AG,Bayern,Healthcare,,,,,,
8232,,8526,8262_CV,_CV,Morris & Spottiswood,Scotland,Construction,,,,,,
8233,,8527,8263_CV,_CV,Morris Hospital,IL,Healthcare,,,,,,
8234,,8528,8264_CV,_CV,Morrison Hershfield,Ontario,Construction,,,,,,
8235,,8529,8265_CV,_CV,"Mortgage Research Center, LLC",MO,Banking & Insurance,,,,,,
8236,,8530,8266_CV,_CV,Mosaic Global Holdings Inc.,MN,Chemicals,,,,,,
8237,,8531,8267_CV,_CV,Moscow City Court,NA,Banking & Insurance,,,,,,
8238,,8532,8268_CV,_CV,Mosenergosbyt,NA,Utilities,,,,,,
8239,,8533,8269_CV,_CV,Moses Lake Community Health Center,WA,Healthcare,,,,,,
8240,,8534,8270_CV,_CV,Mosgorgeotrest (MGGT),,Wholesale & Retail,,,,,,
8241,,8535,8271_CV,_CV,Mosinzhproekt OAO,,Construction,,,,,,
8242,,8536,8272_CV,_CV,Moss Adams LLP,WA,Consulting,,,,,,
8243,,8537,8273_CV,_CV,MOSTER Elektrohandelsgesellschaft mbH,,Wholesale & Retail,,,,,,
8244,,8538,8274_CV,_CV,Mother Dairy Fruit & Vegetable Pvt Ltd,UTTAR PRADESH,Manufacturing,,,,,,
55,0.8954744,8539,8275_CV,_CV,"Motion Industries, Inc.",AL,Wholesale & Retail,b'156',b'157 lw',b'lw',b'motion industries',b'alabama',b'machinery'
8245,,8540,8276_CV,_CV,Motion Picture Industry Pension and Health Plans,CA,Banking & Insurance,,,,,,
8246,,8541,8277_CV,_CV,"Motoman, Inc.",OH,Manufacturing,,,,,,
8247,,8542,8278_CV,_CV,Motometer GmbH,,Technology,,,,,,
8248,,8543,8279_CV,_CV,Motor Presse Stuttgart GmbH & Co. KG,Baden-Württemberg,Media,,,,,,
8249,,8544,8280_CV,_CV,Motor Trade Finances Limited,,Banking & Insurance,,,,,,
8250,,8545,8281_CV,_CV,"Motorcycle Usa, LLC",OR,Wholesale & Retail,,,,,,
56,0.181316,8546,8282_CV,_CV,Motorola Solutions Israel,NA,Technology,b'157',b'158 lw',b'lw',"b'motorola solutions, inc.'",b'illinois',b'technology'
8251,,8547,8283_CV,_CV,Motortech GmbH,,Transportation,,,,,,
8252,,8548,8284_CV,_CV,Mott MacDonald,Greater London,Construction,,,,,,
8253,,8549,8285_CV,_CV,MOUNT ASCUTNEY HOSPITAL,VT,Healthcare,,,,,,
8254,,8550,8286_CV,_CV,Mount Saint Mary's University,MD,Education,,,,,,
8255,,8551,8287_CV,_CV,Mountain Area Health Education Center Inc,NC,Education,,,,,,
8256,,8552,8288_CV,_CV,Mountain Equipment Co-op,British Columbia,Wholesale & Retail,,,,,,
8257,,8553,8289_CV,_CV,Mourant Ozannes,Jersey,Legal,,,,,,
8258,,8554,8290_CV,_CV,Mouvement Des Caisses Desjardins (le),Quebec,Banking & Insurance,,,,,,
8259,,8555,8291_CV,_CV,"Move, Inc.",CA,Consulting,,,,,,
8260,,8556,8292_CV,_CV,Movicel Telecommunications S.A.,Luanda 1,Communications,,,,,,
8261,,8557,8293_CV,_CV,Mowery Clinic,KS,Healthcare,,,,,,
8262,,8558,8294_CV,_CV,MOXA,Taiwan,Manufacturing,,,,,,
8263,,8559,8295_CV,_CV,Mpact Limited,Gauteng,Manufacturing,,,,,,
8264,,8560,8296_CV,_CV,MPC Ferrostaal IT Services GmbH,,Technology,,,,,,
8265,,8561,8297_CV,_CV,MPI Research,MI,Healthcare,,,,,,
8266,,8562,8298_CV,_CV,MPM - Ministério Público Militar,DISTRITO FEDERAL,Government,,,,,,
8267,,8563,8299_CV,_CV,MPPR - Ministério Publico do Parana,PARANA,Consulting,,,,,,
8268,,8564,8300_CV,_CV,MPT - Ministério Público do Trabalho,DISTRITO FEDERAL,Government,,,,,,
8269,,8565,8301_CV,_CV,MPWiK S.A. WROCLAW,NA,Utilities,,,,,,
8270,,8566,8302_CV,_CV,Mr Price,Kwa Zulu Natal,Wholesale & Retail,,,,,,
8271,,8567,8303_CV,_CV,Mr. Binman,,Other,,,,,,
8272,,8568,8304_CV,_CV,"MRI Software, LLC",OH,Consulting,,,,,,
8273,,8569,8305_CV,_CV,MRP Metrix,NZ,Utilities,,,,,,
8274,,8570,8306_CV,_CV,MSC,NA,,,,,,,
8275,,8571,8307_CV,_CV,MSC Crociere SPA,,Wholesale & Retail,,,,,,
8276,,8572,8308_CV,_CV,msg services ag - MSP,NA,Technology,,,,,,
8277,,8573,8309_CV,_CV,Msp Medien Systempartner Gmbh & Co. Kg,Bremen,Technology,,,,,,
8278,,8574,8310_CV,_CV,MSP Photography ( formerly Image Master ),NSW,Consulting,,,,,,
8279,,8575,8311_CV,_CV,Mssl Wiring System Inc.,OH,Technology,,,,,,
8280,,8576,8312_CV,_CV,"MStar Semiconductor, Inc.",Taiwan,Manufacturing,,,,,,
8281,,8577,8313_CV,_CV,Mt Arthur Coal,NSW,Other,,,,,,
8282,,8578,8314_CV,_CV,MTA - Inspector General,NY,Transportation,,,,,,
8283,,8579,8315_CV,_CV,MTC Svc Corp,VA,Consulting,,,,,,
8284,,8580,8316_CV,_CV,MTCnovo Limited,,Other,,,,,,
8285,,8581,8317_CV,_CV,"MTD Products, Inc.",OH,Manufacturing,,,,,,
8286,,8582,8318_CV,_CV,Mtel,RS,Communications,,,,,,
8287,,8583,8319_CV,_CV,"MTI Distributing, Inc.",MN,Construction,,,,,,
8288,,8584,8320_CV,_CV,MTL Insurance Company,IL,Banking & Insurance,,,,,,
8289,,8585,8321_CV,_CV,MTN BUSINESS KENYA LIMITED,NA,Communications,,,,,,
8290,,8586,8322_CV,_CV,"MTR Gaming Group, Inc.",WV,Recreation,,,,,,
8291,,8587,8323_CV,_CV,MTS Allstream Inc.,Manitoba,Communications,,,,,,
8292,,8588,8324_CV,_CV,MTS Systems Corporation,MN,Technology,,,,,,
8293,,8589,8325_CV,_CV,MTU Aero Engines AG,Bayern,Transportation,,,,,,
8294,,8590,8326_CV,_CV,"MTY Food Group, Inc.",Quebec,Hospitality,,,,,,
8295,,8591,8327_CV,_CV,MUCKLESHOOT INDIAN TRIBE,WA,Government,,,,,,
8296,,8592,8328_CV,_CV,"Mueller, Inc.",TX,Manufacturing,,,,,,
8297,,8593,8329_CV,_CV,MUFG Union Bank,NJ,Banking & Insurance,,,,,,
8298,,8594,8330_CV,_CV,Muhlenberg College,PA,Education,,,,,,
8299,,8595,8331_CV,_CV,"Mullarkey Associates, Inc.",IL,,,,,,,
8300,,8596,8332_CV,_CV,Mullen Advertising Inc,MA,Consulting,,,,,,
8301,,8597,8333_CV,_CV,Müller BBM GmbH,,Construction,,,,,,
8302,,8598,8334_CV,_CV,Muller Wiseman,Lanarkshire,Manufacturing,,,,,,
584,0.9979291,8599,8335_CV,_CV,Multi Packaging Solutions,,Manufacturing,b'8599',b'8335_cv',b'_cv',b'multi packaging solutions',b'',b'manufacturing'
584,0.9979291,8600,8336_CV,_CV,Multi Packaging Solutions GmbH,,Manufacturing,b'8599',b'8335_cv',b'_cv',b'multi packaging solutions',b'',b'manufacturing'
8303,,8601,8337_CV,_CV,Multiband Corporation,MN,Communications,,,,,,
8304,,8602,8338_CV,_CV,MultiChoice South Africa Holdings (Pty) Limited,NA,Other,,,,,,
8305,,8603,8339_CV,_CV,MultiLing Corporation,UT,Consulting,,,,,,
8306,,8604,8340_CV,_CV,Multiplex,NSW,Other,,,,,,
8307,,8605,8341_CV,_CV,Multiplus,SAO PAULO,Other,,,,,,
8308,,8606,8342_CV,_CV,Multnomah County,OR,Government,,,,,,
8309,,8607,8343_CV,_CV,Mumbai International Airport Private Limited,MAHARASHTRA,Transportation,,,,,,
8310,,8608,8344_CV,_CV,Muncie Sanitary Engineer,IN,Construction,,,,,,
8311,,8609,8345_CV,_CV,Mundipharma Vertriebs GmbH,,Healthcare,,,,,,
8312,,8610,8346_CV,_CV,Mundo-R,Navarra,Communications,,,,,,
8313,,8611,8347_CV,_CV,"Munger, Tolles & Olson LLP",CA,Legal,,,,,,
8314,,8612,8348_CV,_CV,Munich Re America Services,NJ,Banking & Insurance,,,,,,
8315,,8613,8349_CV,_CV,MUNICIPALITY OF HERZELIYA,,Government,,,,,,
8316,,8614,8350_CV,_CV,Municipality of Tel Aviv,,Government,,,,,,
8317,,8615,8351_CV,_CV,Município de Arcos de Valdevez,Arcos de Valdevez,Government,,,,,,
8318,,8616,8352_CV,_CV,Municipio de São João da Pesqueira,,Government,,,,,,
8319,,8617,8353_CV,_CV,Munters Corporation,MA,Technology,,,,,,
8320,,8618,8354_CV,_CV,MÜNZE Österreich AG,,Manufacturing,,,,,,
8321,,8619,8355_CV,_CV,Murdoch University,WA,Education,,,,,,
8322,,8620,8356_CV,_CV,Murfreesboro Electric Department,TN,Utilities,,,,,,
8323,,8621,8357_CV,_CV,Murphy Hoffman Trucking,MO,Transportation,,,,,,
8324,,8622,8358_CV,_CV,MURPHY PIPE & CIVIL (QLD) PTY LTD,QLD,Construction,,,,,,
8325,,8623,8359_CV,_CV,Murray Goulburn Co-operative Co. Ltd,VIC,Manufacturing,,,,,,
8326,,8624,8360_CV,_CV,Murray State College,OK,Education,,,,,,
8327,,8625,8361_CV,_CV,MURRAY-DARLING BASIN AUTHORITY,ACT,Government,,,,,,
8328,,8626,8362_CV,_CV,Murrplastik Verwaltung- und Beteiligungs GmbH,,Consulting,,,,,,
8329,,8627,8363_CV,_CV,Muscat Electricity Distribution Company,Masqat,Utilities,,,,,,
8330,,8628,8364_CV,_CV,Musco Sports Lighting,IA,Manufacturing,,,,,,
8331,,8629,8365_CV,_CV,Musee de la civilisation,Quebec,Recreation,,,,,,
8332,,8630,8366_CV,_CV,MUSEE DU QUAI BRANLY,ILE,Other,,,,,,
